[0, 1, 2, 3, 4, 5, 6, 7] : 111.58412
[0, 5, 3, 6, 4, 1, 2, 7] : 125.018036
[0, 5, 3, 6, 4, 1, 7, 2] : 132.99734
[0, 5, 3, 6, 4, 2, 1, 7] : 129.43813
[0, 5, 3, 6, 4, 2, 7, 1] : 124.60096
[0, 5, 3, 6, 4, 7, 1, 2] : 124.858826
[0, 5, 3, 6, 4, 7, 2, 1] : 112.04236
[0, 5, 3, 6, 7, 1, 2, 4] : 121.0193
[0, 5, 3, 6, 7, 1, 4, 2] : 129.93922
[0, 5, 3, 6, 7, 2, 1, 4] : 116.59922
[0, 5, 3, 6, 7, 2, 4, 1] : 117.12276
[0, 5, 3, 6, 7, 4, 1, 2] : 117.380615
[0, 5, 3, 6, 7, 4, 2, 1] : 108.98424
[0, 5, 3, 7, 1, 2, 4, 6] : 116.69645
[0, 5, 3, 7, 1, 2, 6, 4] : 131.49254
[0, 5, 3, 7, 1, 4, 2, 6] : 130.74759
[0, 5, 3, 7, 1, 4, 6, 2] : 140.41246
[0, 5, 3, 7, 1, 6, 2, 4] : 142.80444
[0, 5, 3, 7, 1, 6, 4, 2] : 137.67323
[0, 5, 3, 7, 2, 1, 4, 6] : 112.27637
[0, 5, 3, 7, 2, 1, 6, 4] : 124.33323
[0, 5, 3, 7, 2, 4, 1, 6] : 123.58828
[0, 5, 3, 7, 2, 4, 6, 1] : 124.856766
[0, 5, 3, 7, 2, 6, 1, 4] : 138.38437
[0, 5, 3, 7, 2, 6, 4, 1] : 127.59599
[0, 5, 3, 7, 4, 1, 2, 6] : 118.18899
[0, 5, 3, 7, 4, 1, 6, 2] : 139.16577
[0, 5, 3, 7, 4, 2, 1, 6] : 115.44976
[0, 5, 3, 7, 4, 2, 6, 1] : 130.7694
[0, 5, 3, 7, 4, 6, 1, 2] : 125.114624
[0, 5, 3, 7, 4, 6, 2, 1] : 119.45747
[0, 5, 3, 7, 6, 1, 2, 4] : 121.27511
[0, 5, 3, 7, 6, 1, 4, 2] : 130.19502
[0, 5, 3, 7, 6, 2, 1, 4] : 124.014336
[0, 5, 3, 7, 6, 2, 4, 1] : 124.53787
[0, 5, 3, 7, 6, 4, 1, 2] : 118.88312
[0, 5, 3, 7, 6, 4, 2, 1] : 110.48673
[0, 5, 4, 1, 2, 3, 6, 7] : 119.56238
[0, 5, 4, 1, 2, 3, 7, 6] : 106.82071
[0, 5, 4, 1, 2, 6, 3, 7] : 135.56549
[0, 5, 4, 1, 2, 6, 7, 3] : 121.39342
[0, 5, 4, 1, 2, 7, 3, 6] : 115.4087
[0, 5, 4, 1, 2, 7, 6, 3] : 113.9783
[0, 5, 4, 1, 3, 2, 6, 7] : 125.01878
[0, 5, 4, 1, 3, 2, 7, 6] : 104.862
[0, 5, 4, 1, 3, 6, 2, 7] : 133.60678
[0, 5, 4, 1, 3, 6, 7, 2] : 120.05673
[0, 5, 4, 1, 3, 7, 2, 6] : 120.865105
[0, 5, 4, 1, 3, 7, 6, 2] : 127.47185
[0, 5, 4, 1, 6, 2, 3, 7] : 141.34753
[0, 5, 4, 1, 6, 2, 7, 3] : 135.76346
[0, 5, 4, 1, 6, 3, 2, 7] : 133.93242
[0, 5, 4, 1, 6, 3, 7, 2] : 136.38548
[0, 5, 4, 1, 6, 7, 2, 3] : 119.760345
[0, 5, 4, 1, 6, 7, 3, 2] : 127.797485
[0, 5, 4, 1, 7, 2, 3, 6] : 120.93494
[0, 5, 4, 1, 7, 2, 6, 3] : 135.50764
[0, 5, 4, 1, 7, 3, 2, 6] : 128.35007
[0, 5, 4, 1, 7, 3, 6, 2] : 143.5448
[0, 5, 4, 1, 7, 6, 2, 3] : 126.91966
[0, 5, 4, 1, 7, 6, 3, 2] : 127.54169
[0, 5, 4, 2, 1, 3, 6, 7] : 116.497505
[0, 5, 4, 2, 1, 3, 7, 6] : 103.75584
[0, 5, 4, 2, 1, 6, 3, 7] : 132.82626
[0, 5, 4, 2, 1, 6, 7, 3] : 118.65419
[0, 5, 4, 2, 1, 7, 3, 6] : 119.82878
[0, 5, 4, 2, 1, 7, 6, 3] : 118.398384
[0, 5, 4, 2, 3, 1, 6, 7] : 122.27956
[0, 5, 4, 2, 3, 1, 7, 6] : 109.28208
[0, 5, 4, 2, 3, 6, 1, 7] : 138.35251
[0, 5, 4, 2, 3, 6, 7, 1] : 119.14531
[0, 5, 4, 2, 3, 7, 1, 6] : 125.61083
[0, 5, 4, 2, 3, 7, 6, 1] : 119.401115
[0, 5, 4, 2, 6, 1, 3, 7] : 138.28267
[0, 5, 4, 2, 6, 1, 7, 3] : 140.18355
[0, 5, 4, 2, 6, 3, 1, 7] : 138.02686
[0, 5, 4, 2, 6, 3, 7, 1] : 135.14842
[0, 5, 4, 2, 6, 7, 1, 3] : 123.85479
[0, 5, 4, 2, 6, 7, 3, 1] : 119.07547
[0, 5, 4, 2, 7, 1, 3, 6] : 117.87006
[0, 5, 4, 2, 7, 1, 6, 3] : 132.76842
[0, 5, 4, 2, 7, 3, 1, 6] : 118.12587
[0, 5, 4, 2, 7, 3, 6, 1] : 127.9891
[0, 5, 4, 2, 7, 6, 1, 3] : 116.69547
[0, 5, 4, 2, 7, 6, 3, 1] : 111.66035
[0, 5, 4, 3, 1, 2, 6, 7] : 118.51638
[0, 5, 4, 3, 1, 2, 7, 6] : 98.35959
[0, 5, 4, 3, 1, 6, 2, 7] : 132.88641
[0, 5, 4, 3, 1, 6, 7, 2] : 119.33638
[0, 5, 4, 3, 1, 7, 2, 6] : 119.88894
[0, 5, 4, 3, 1, 7, 6, 2] : 126.49568
[0, 5, 4, 3, 2, 1, 6, 7] : 118.84202
[0, 5, 4, 3, 2, 1, 7, 6] : 105.84455
[0, 5, 4, 3, 2, 6, 1, 7] : 140.37137
[0, 5, 4, 3, 2, 6, 7, 1] : 121.16418
[0, 5, 4, 3, 2, 7, 1, 6] : 120.214584
[0, 5, 4, 3, 2, 7, 6, 1] : 114.00487
[0, 5, 4, 3, 6, 1, 2, 7] : 127.430016
[0, 5, 4, 3, 6, 1, 7, 2] : 135.40932
[0, 5, 4, 3, 6, 2, 1, 7] : 134.58932
[0, 5, 4, 3, 6, 2, 7, 1] : 129.75217
[0, 5, 4, 3, 6, 7, 1, 2] : 121.03929
[0, 5, 4, 3, 6, 7, 2, 1] : 108.222824
[0, 5, 4, 3, 7, 1, 2, 6] : 121.84766
[0, 5, 4, 3, 7, 1, 6, 2] : 142.82443
[0, 5, 4, 3, 7, 2, 1, 6] : 114.68835
[0, 5, 4, 3, 7, 2, 6, 1] : 130.00798
[0, 5, 4, 3, 7, 6, 1, 2] : 121.29509
[0, 5, 4, 3, 7, 6, 2, 1] : 115.63794
[0, 5, 4, 6, 1, 2, 3, 7] : 127.29639
[0, 5, 4, 6, 1, 2, 7, 3] : 121.71231
[0, 5, 4, 6, 1, 3, 2, 7] : 125.33767
[0, 5, 4, 6, 1, 3, 7, 2] : 127.79074
[0, 5, 4, 6, 1, 7, 2, 3] : 127.23855
[0, 5, 4, 6, 1, 7, 3, 2] : 135.2757
[0, 5, 4, 6, 2, 1, 3, 7] : 126.97074
[0, 5, 4, 6, 2, 1, 7, 3] : 128.87163
[0, 5, 4, 6, 2, 3, 1, 7] : 132.49698
[0, 5, 4, 6, 2, 3, 7, 1] : 129.61855
[0, 5, 4, 6, 2, 7, 1, 3] : 126.9129
[0, 5, 4, 6, 2, 7, 3, 1] : 122.13358
[0, 5, 4, 6, 3, 1, 2, 7] : 119.555626
[0, 5, 4, 6, 3, 1, 7, 2] : 127.53493
[0, 5, 4, 6, 3, 2, 1, 7] : 127.04058
[0, 5, 4, 6, 3, 2, 7, 1] : 122.20342
[0, 5, 4, 6, 3, 7, 1, 2] : 129.49365
[0, 5, 4, 6, 3, 7, 2, 1] : 116.677185
[0, 5, 4, 6, 7, 1, 2, 3] : 112.868515
[0, 5, 4, 6, 7, 1, 3, 2] : 118.946945
[0, 5, 4, 6, 7, 2, 1, 3] : 105.38356
[0, 5, 4, 6, 7, 2, 3, 1] : 106.13048
[0, 5, 4, 6, 7, 3, 1, 2] : 113.4207
[0, 5, 4, 6, 7, 3, 2, 1] : 108.089195
[0, 5, 4, 7, 1, 2, 3, 6] : 112.79642
[0, 5, 4, 7, 1, 2, 6, 3] : 127.369125
[0, 5, 4, 7, 1, 3, 2, 6] : 118.252815
[0, 5, 4, 7, 1, 3, 6, 2] : 133.44756
[0, 5, 4, 7, 1, 6, 2, 3] : 133.15117
[0, 5, 4, 7, 1, 6, 3, 2] : 133.7732
[0, 5, 4, 7, 2, 1, 3, 6] : 105.311455
[0, 5, 4, 7, 2, 1, 6, 3] : 120.20981
[0, 5, 4, 7, 2, 3, 1, 6] : 111.093506
[0, 5, 4, 7, 2, 3, 6, 1] : 120.95673
[0, 5, 4, 7, 2, 6, 1, 3] : 125.666214
[0, 5, 4, 7, 2, 6, 3, 1] : 120.63109
[0, 5, 4, 7, 3, 1, 2, 6] : 112.726585
[0, 5, 4, 7, 3, 1, 6, 2] : 133.70337
[0, 5, 4, 7, 3, 2, 1, 6] : 113.05223
[0, 5, 4, 7, 3, 2, 6, 1] : 128.37186
[0, 5, 4, 7, 3, 6, 1, 2] : 128.24696
[0, 5, 4, 7, 3, 6, 2, 1] : 122.58981
[0, 5, 4, 7, 6, 1, 2, 3] : 111.62183
[0, 5, 4, 7, 6, 1, 3, 2] : 117.70026
[0, 5, 4, 7, 6, 2, 1, 3] : 111.29619
[0, 5, 4, 7, 6, 2, 3, 1] : 112.043106
[0, 5, 4, 7, 6, 3, 1, 2] : 111.91821
[0, 5, 4, 7, 6, 3, 2, 1] : 106.58671
[0, 5, 6, 1, 2, 3, 4, 7] : 114.46755
[0, 5, 6, 1, 2, 3, 7, 4] : 114.503105
[0, 5, 6, 1, 2, 4, 3, 7] : 121.49991
[0, 5, 6, 1, 2, 4, 7, 3] : 114.27972
[0, 5, 6, 1, 2, 7, 3, 4] : 116.13921
[0, 5, 6, 1, 2, 7, 4, 3] : 108.88347
[0, 5, 6, 1, 3, 2, 4, 7] : 117.90508
[0, 5, 6, 1, 3, 2, 7, 4] : 112.54439
[0, 5, 6, 1, 3, 4, 2, 7] : 119.5412
[0, 5, 6, 1, 3, 4, 7, 2] : 114.9619
[0, 5, 6, 1, 3, 7, 2, 4] : 119.57675
[0, 5, 6, 1, 3, 7, 4, 2] : 120.358154
[0, 5, 6, 1, 4, 2, 3, 7] : 128.00232
[0, 5, 6, 1, 4, 2, 7, 3] : 122.41824
[0, 5, 6, 1, 4, 3, 2, 7] : 122.60607
[0, 5, 6, 1, 4, 3, 7, 2] : 125.05914
[0, 5, 6, 1, 4, 7, 2, 3] : 115.38588
[0, 5, 6, 1, 4, 7, 3, 2] : 123.42302
[0, 5, 6, 1, 7, 2, 3, 4] : 121.66546
[0, 5, 6, 1, 7, 2, 4, 3] : 121.44208
[0, 5, 6, 1, 7, 3, 2, 4] : 127.06171
[0, 5, 6, 1, 7, 3, 4, 2] : 129.47922
[0, 5, 6, 1, 7, 4, 2, 3] : 119.80596
[0, 5, 6, 1, 7, 4, 3, 2] : 122.44685
[0, 5, 6, 2, 1, 3, 4, 7] : 114.14191
[0, 5, 6, 2, 1, 3, 7, 4] : 114.17746
[0, 5, 6, 2, 1, 4, 3, 7] : 124.23914
[0, 5, 6, 2, 1, 4, 7, 3] : 117.01895
[0, 5, 6, 2, 1, 7, 3, 4] : 123.29852
[0, 5, 6, 2, 1, 7, 4, 3] : 116.04278
[0, 5, 6, 2, 3, 1, 4, 7] : 120.64431
[0, 5, 6, 2, 3, 1, 7, 4] : 119.7037
[0, 5, 6, 2, 3, 4, 1, 7] : 129.7654
[0, 5, 6, 2, 3, 4, 7, 1] : 116.78971
[0, 5, 6, 2, 3, 7, 1, 4] : 129.80093
[0, 5, 6, 2, 3, 7, 4, 1] : 117.76587
[0, 5, 6, 2, 4, 1, 3, 7] : 127.676674
[0, 5, 6, 2, 4, 1, 7, 3] : 129.57756
[0, 5, 6, 2, 4, 3, 1, 7] : 126.700516
[0, 5, 6, 2, 4, 3, 7, 1] : 123.822075
[0, 5, 6, 2, 4, 7, 1, 3] : 119.480316
[0, 5, 6, 2, 4, 7, 3, 1] : 114.701
[0, 5, 6, 2, 7, 1, 3, 4] : 121.33981
[0, 5, 6, 2, 7, 1, 4, 3] : 124.181305
[0, 5, 6, 2, 7, 3, 1, 4] : 122.31598
[0, 5, 6, 2, 7, 3, 4, 1] : 119.401985
[0, 5, 6, 2, 7, 4, 1, 3] : 115.060234
[0, 5, 6, 2, 7, 4, 3, 1] : 109.30475
[0, 5, 6, 3, 1, 2, 4, 7] : 112.12303
[0, 5, 6, 3, 1, 2, 7, 4] : 106.76234
[0, 5, 6, 3, 1, 4, 2, 7] : 120.26156
[0, 5, 6, 3, 1, 4, 7, 2] : 115.68227
[0, 5, 6, 3, 1, 7, 2, 4] : 119.320946
[0, 5, 6, 3, 1, 7, 4, 2] : 120.10234
[0, 5, 6, 3, 2, 1, 4, 7] : 115.18791
[0, 5, 6, 3, 2, 1, 7, 4] : 114.24729
[0, 5, 6, 3, 2, 4, 1, 7] : 127.74651
[0, 5, 6, 3, 2, 4, 7, 1] : 114.770836
[0, 5, 6, 3, 2, 7, 1, 4] : 122.38582
[0, 5, 6, 3, 2, 7, 4, 1] : 110.35075
[0, 5, 6, 3, 4, 1, 2, 7] : 116.82403
[0, 5, 6, 3, 4, 1, 7, 2] : 124.80333
[0, 5, 6, 3, 4, 2, 1, 7] : 121.24411
[0, 5, 6, 3, 4, 2, 7, 1] : 116.40695
[0, 5, 6, 3, 4, 7, 1, 2] : 116.664825
[0, 5, 6, 3, 4, 7, 2, 1] : 103.84835
[0, 5, 6, 3, 7, 1, 2, 4] : 121.27966
[0, 5, 6, 3, 7, 1, 4, 2] : 130.19958
[0, 5, 6, 3, 7, 2, 1, 4] : 116.85958
[0, 5, 6, 3, 7, 2, 4, 1] : 117.38312
[0, 5, 6, 3, 7, 4, 1, 2] : 117.640976
[0, 5, 6, 3, 7, 4, 2, 1] : 109.2446
[0, 5, 6, 4, 1, 2, 3, 7] : 116.69041
[0, 5, 6, 4, 1, 2, 7, 3] : 111.10632
[0, 5, 6, 4, 1, 3, 2, 7] : 114.73169
[0, 5, 6, 4, 1, 3, 7, 2] : 117.18475
[0, 5, 6, 4, 1, 7, 2, 3] : 116.63257
[0, 5, 6, 4, 1, 7, 3, 2] : 124.66971
[0, 5, 6, 4, 2, 1, 3, 7] : 113.625534
[0, 5, 6, 4, 2, 1, 7, 3] : 115.52641
[0, 5, 6, 4, 2, 3, 1, 7] : 119.15177
[0, 5, 6, 4, 2, 3, 7, 1] : 116.27333
[0, 5, 6, 4, 2, 7, 1, 3] : 113.567696
[0, 5, 6, 4, 2, 7, 3, 1] : 108.788376
[0, 5, 6, 4, 3, 1, 2, 7] : 108.22929
[0, 5, 6, 4, 3, 1, 7, 2] : 116.20859
[0, 5, 6, 4, 3, 2, 1, 7] : 115.71425
[0, 5, 6, 4, 3, 2, 7, 1] : 110.87709
[0, 5, 6, 4, 3, 7, 1, 2] : 118.16731
[0, 5, 6, 4, 3, 7, 2, 1] : 105.35085
[0, 5, 6, 4, 7, 1, 2, 3] : 108.49405
[0, 5, 6, 4, 7, 1, 3, 2] : 114.57248
[0, 5, 6, 4, 7, 2, 1, 3] : 101.009094
[0, 5, 6, 4, 7, 2, 3, 1] : 101.75601
[0, 5, 6, 4, 7, 3, 1, 2] : 109.046234
[0, 5, 6, 4, 7, 3, 2, 1] : 103.71473
[0, 5, 6, 7, 1, 2, 3, 4] : 107.295425
[0, 5, 6, 7, 1, 2, 4, 3] : 107.072044
[0, 5, 6, 7, 1, 3, 2, 4] : 110.732956
[0, 5, 6, 7, 1, 3, 4, 2] : 113.15047
[0, 5, 6, 7, 1, 4, 2, 3] : 113.57445
[0, 5, 6, 7, 1, 4, 3, 2] : 116.21535
[0, 5, 6, 7, 2, 1, 3, 4] : 99.81047
[0, 5, 6, 7, 2, 1, 4, 3] : 102.65196
[0, 5, 6, 7, 2, 3, 1, 4] : 106.312874
[0, 5, 6, 7, 2, 3, 4, 1] : 103.39888
[0, 5, 6, 7, 2, 4, 1, 3] : 106.08949
[0, 5, 6, 7, 2, 4, 3, 1] : 100.33401
[0, 5, 6, 7, 3, 1, 2, 4] : 105.20672
[0, 5, 6, 7, 3, 1, 4, 2] : 114.12663
[0, 5, 6, 7, 3, 2, 1, 4] : 108.27159
[0, 5, 6, 7, 3, 2, 4, 1] : 108.79513
[0, 5, 6, 7, 3, 4, 1, 2] : 110.6891
[0, 5, 6, 7, 3, 4, 2, 1] : 102.292725
[0, 5, 6, 7, 4, 1, 2, 3] : 101.01585
[0, 5, 6, 7, 4, 1, 3, 2] : 107.09427
[0, 5, 6, 7, 4, 2, 1, 3] : 97.95097
[0, 5, 6, 7, 4, 2, 3, 1] : 98.69789
[0, 5, 6, 7, 4, 3, 1, 2] : 100.59187
[0, 5, 6, 7, 4, 3, 2, 1] : 95.26037
[0, 5, 7, 1, 2, 3, 4, 6] : 113.30191
[0, 5, 7, 1, 2, 3, 6, 4] : 126.07913
[0, 5, 7, 1, 2, 4, 3, 6] : 118.83178
[0, 5, 7, 1, 2, 4, 6, 3] : 125.85575
[0, 5, 7, 1, 2, 6, 3, 4] : 133.62787
[0, 5, 7, 1, 2, 6, 4, 3] : 127.87462
[0, 5, 7, 1, 3, 2, 4, 6] : 116.73944
[0, 5, 7, 1, 3, 2, 6, 4] : 131.53552
[0, 5, 7, 1, 3, 4, 2, 6] : 124.28818
[0, 5, 7, 1, 3, 4, 6, 2] : 133.95305
[0, 5, 7, 1, 3, 6, 2, 4] : 137.0654
[0, 5, 7, 1, 3, 6, 4, 2] : 131.93417
[0, 5, 7, 1, 4, 2, 3, 6] : 125.33418
[0, 5, 7, 1, 4, 2, 6, 3] : 139.90689
[0, 5, 7, 1, 4, 3, 2, 6] : 127.35305
[0, 5, 7, 1, 4, 3, 6, 2] : 142.54779
[0, 5, 7, 1, 4, 6, 2, 3] : 134.37703
[0, 5, 7, 1, 4, 6, 3, 2] : 134.99905
[0, 5, 7, 1, 6, 2, 3, 4] : 139.40991
[0, 5, 7, 1, 6, 2, 4, 3] : 139.18654
[0, 5, 7, 1, 6, 3, 2, 4] : 137.39104
[0, 5, 7, 1, 6, 3, 4, 2] : 139.80856
[0, 5, 7, 1, 6, 4, 2, 3] : 131.6378
[0, 5, 7, 1, 6, 4, 3, 2] : 134.27869
[0, 5, 7, 2, 1, 3, 4, 6] : 105.81695
[0, 5, 7, 2, 1, 3, 6, 4] : 118.59417
[0, 5, 7, 2, 1, 4, 3, 6] : 114.41169
[0, 5, 7, 2, 1, 4, 6, 3] : 121.43566
[0, 5, 7, 2, 1, 6, 3, 4] : 126.46855
[0, 5, 7, 2, 1, 6, 4, 3] : 120.7153
[0, 5, 7, 2, 3, 1, 4, 6] : 112.31936
[0, 5, 7, 2, 3, 1, 6, 4] : 124.37622
[0, 5, 7, 2, 3, 4, 1, 6] : 120.19375
[0, 5, 7, 2, 3, 4, 6, 1] : 121.46223
[0, 5, 7, 2, 3, 6, 1, 4] : 132.97096
[0, 5, 7, 2, 3, 6, 4, 1] : 122.18259
[0, 5, 7, 2, 4, 1, 3, 6] : 117.84923
[0, 5, 7, 2, 4, 1, 6, 3] : 132.74759
[0, 5, 7, 2, 4, 3, 1, 6] : 117.12887
[0, 5, 7, 2, 4, 3, 6, 1] : 126.992096
[0, 5, 7, 2, 4, 6, 1, 3] : 124.15283
[0, 5, 7, 2, 4, 6, 3, 1] : 119.11771
[0, 5, 7, 2, 6, 1, 3, 4] : 131.92496
[0, 5, 7, 2, 6, 1, 4, 3] : 134.76645
[0, 5, 7, 2, 6, 3, 1, 4] : 132.64531
[0, 5, 7, 2, 6, 3, 4, 1] : 129.73132
[0, 5, 7, 2, 6, 4, 1, 3] : 126.89207
[0, 5, 7, 2, 6, 4, 3, 1] : 121.13658
[0, 5, 7, 3, 1, 2, 4, 6] : 111.2132
[0, 5, 7, 3, 1, 2, 6, 4] : 126.00929
[0, 5, 7, 3, 1, 4, 2, 6] : 125.26434
[0, 5, 7, 3, 1, 4, 6, 2] : 134.92921
[0, 5, 7, 3, 1, 6, 2, 4] : 137.3212
[0, 5, 7, 3, 1, 6, 4, 2] : 132.18999
[0, 5, 7, 3, 2, 1, 4, 6] : 114.278076
[0, 5, 7, 3, 2, 1, 6, 4] : 126.33494
[0, 5, 7, 3, 2, 4, 1, 6] : 125.58999
[0, 5, 7, 3, 2, 4, 6, 1] : 126.858475
[0, 5, 7, 3, 2, 6, 1, 4] : 140.38608
[0, 5, 7, 3, 2, 6, 4, 1] : 129.5977
[0, 5, 7, 3, 4, 1, 2, 6] : 121.82682
[0, 5, 7, 3, 4, 1, 6, 2] : 142.8036
[0, 5, 7, 3, 4, 2, 1, 6] : 119.087585
[0, 5, 7, 3, 4, 2, 6, 1] : 134.40721
[0, 5, 7, 3, 4, 6, 1, 2] : 128.75246
[0, 5, 7, 3, 4, 6, 2, 1] : 123.0953
[0, 5, 7, 3, 6, 1, 2, 4] : 131.8648
[0, 5, 7, 3, 6, 1, 4, 2] : 140.78473
[0, 5, 7, 3, 6, 2, 1, 4] : 134.60403
[0, 5, 7, 3, 6, 2, 4, 1] : 135.12758
[0, 5, 7, 3, 6, 4, 1, 2] : 129.47281
[0, 5, 7, 3, 6, 4, 2, 1] : 121.07643
[0, 5, 7, 4, 1, 2, 3, 6] : 112.77558
[0, 5, 7, 4, 1, 2, 6, 3] : 127.34829
[0, 5, 7, 4, 1, 3, 2, 6] : 118.23198
[0, 5, 7, 4, 1, 3, 6, 2] : 133.42671
[0, 5, 7, 4, 1, 6, 2, 3] : 133.13034
[0, 5, 7, 4, 1, 6, 3, 2] : 133.75237
[0, 5, 7, 4, 2, 1, 3, 6] : 109.71071
[0, 5, 7, 4, 2, 1, 6, 3] : 124.60906
[0, 5, 7, 4, 2, 3, 1, 6] : 115.49275
[0, 5, 7, 4, 2, 3, 6, 1] : 125.35598
[0, 5, 7, 4, 2, 6, 1, 3] : 130.06546
[0, 5, 7, 4, 2, 6, 3, 1] : 125.030334
[0, 5, 7, 4, 3, 1, 2, 6] : 111.729576
[0, 5, 7, 4, 3, 1, 6, 2] : 132.70636
[0, 5, 7, 4, 3, 2, 1, 6] : 112.05523
[0, 5, 7, 4, 3, 2, 6, 1] : 127.374855
[0, 5, 7, 4, 3, 6, 1, 2] : 127.249954
[0, 5, 7, 4, 3, 6, 2, 1] : 121.592804
[0, 5, 7, 4, 6, 1, 2, 3] : 119.07919
[0, 5, 7, 4, 6, 1, 3, 2] : 125.15762
[0, 5, 7, 4, 6, 2, 1, 3] : 118.75355
[0, 5, 7, 4, 6, 2, 3, 1] : 119.500465
[0, 5, 7, 4, 6, 3, 1, 2] : 119.37558
[0, 5, 7, 4, 6, 3, 2, 1] : 114.04407
[0, 5, 7, 6, 1, 2, 3, 4] : 117.88057
[0, 5, 7, 6, 1, 2, 4, 3] : 117.65719
[0, 5, 7, 6, 1, 3, 2, 4] : 121.3181
[0, 5, 7, 6, 1, 3, 4, 2] : 123.73561
[0, 5, 7, 6, 1, 4, 2, 3] : 124.15959
[0, 5, 7, 6, 1, 4, 3, 2] : 126.80049
[0, 5, 7, 6, 2, 1, 3, 4] : 117.554924
[0, 5, 7, 6, 2, 1, 4, 3] : 120.396416
[0, 5, 7, 6, 2, 3, 1, 4] : 124.05733
[0, 5, 7, 6, 2, 3, 4, 1] : 121.14333
[0, 5, 7, 6, 2, 4, 1, 3] : 123.83395
[0, 5, 7, 6, 2, 4, 3, 1] : 118.07846
[0, 5, 7, 6, 3, 1, 2, 4] : 115.53606
[0, 5, 7, 6, 3, 1, 4, 2] : 124.45598
[0, 5, 7, 6, 3, 2, 1, 4] : 118.60093
[0, 5, 7, 6, 3, 2, 4, 1] : 119.124466
[0, 5, 7, 6, 3, 4, 1, 2] : 121.01845
[0, 5, 7, 6, 3, 4, 2, 1] : 112.62206
[0, 5, 7, 6, 4, 1, 2, 3] : 112.84768
[0, 5, 7, 6, 4, 1, 3, 2] : 118.9261
[0, 5, 7, 6, 4, 2, 1, 3] : 109.78281
[0, 5, 7, 6, 4, 2, 3, 1] : 110.529724
[0, 5, 7, 6, 4, 3, 1, 2] : 112.423706
[0, 5, 7, 6, 4, 3, 2, 1] : 107.09219
[0, 6, 1, 2, 3, 4, 5, 7] : 128.37898
[0, 6, 1, 2, 3, 4, 7, 5] : 112.05522
[0, 6, 1, 2, 3, 5, 4, 7] : 124.74115
[0, 6, 1, 2, 3, 5, 7, 4] : 123.7797
[0, 6, 1, 2, 3, 7, 4, 5] : 113.05223
[0, 6, 1, 2, 3, 7, 5, 4] : 128.41452
[0, 6, 1, 2, 4, 3, 5, 7] : 130.77652
[0, 6, 1, 2, 4, 3, 7, 5] : 119.087585
[0, 6, 1, 2, 4, 5, 3, 7] : 131.77351
[0, 6, 1, 2, 4, 5, 7, 3] : 128.19115
[0, 6, 1, 2, 4, 7, 3, 5] : 115.44976
[0, 6, 1, 2, 4, 7, 5, 3] : 123.55632
[0, 6, 1, 2, 5, 3, 4, 7] : 130.21332
[0, 6, 1, 2, 5, 3, 7, 4] : 130.24887
[0, 6, 1, 2, 5, 4, 3, 7] : 134.84816
[0, 6, 1, 2, 5, 4, 7, 3] : 127.62796
[0, 6, 1, 2, 5, 7, 3, 4] : 133.88669
[0, 6, 1, 2, 5, 7, 4, 3] : 126.63095
[0, 6, 1, 2, 7, 3, 4, 5] : 114.68834
[0, 6, 1, 2, 7, 3, 5, 4] : 126.41282
[0, 6, 1, 2, 7, 4, 3, 5] : 110.053505
[0, 6, 1, 2, 7, 4, 5, 3] : 119.15707
[0, 6, 1, 2, 7, 5, 3, 4] : 125.41581
[0, 6, 1, 2, 7, 5, 4, 3] : 122.7949
[0, 6, 1, 3, 2, 4, 5, 7] : 131.81651
[0, 6, 1, 3, 2, 4, 7, 5] : 115.49275
[0, 6, 1, 3, 2, 5, 4, 7] : 131.25333
[0, 6, 1, 3, 2, 5, 7, 4] : 130.29187
[0, 6, 1, 3, 2, 7, 4, 5] : 111.093506
[0, 6, 1, 3, 2, 7, 5, 4] : 126.45582
[0, 6, 1, 3, 4, 2, 5, 7] : 137.28868
[0, 6, 1, 3, 4, 2, 7, 5] : 117.12887
[0, 6, 1, 3, 4, 5, 2, 7] : 132.88945
[0, 6, 1, 3, 4, 5, 7, 2] : 128.87334
[0, 6, 1, 3, 4, 7, 2, 5] : 116.56568
[0, 6, 1, 3, 4, 7, 5, 2] : 132.70938
[0, 6, 1, 3, 5, 2, 4, 7] : 133.65086
[0, 6, 1, 3, 5, 2, 7, 4] : 128.29016
[0, 6, 1, 3, 5, 4, 2, 7] : 129.8148
[0, 6, 1, 3, 5, 4, 7, 2] : 125.235504
[0, 6, 1, 3, 5, 7, 2, 4] : 128.85335
[0, 6, 1, 3, 5, 7, 4, 2] : 129.63475
[0, 6, 1, 3, 7, 2, 4, 5] : 118.12587
[0, 6, 1, 3, 7, 2, 5, 4] : 132.92499
[0, 6, 1, 3, 7, 4, 2, 5] : 121.96193
[0, 6, 1, 3, 7, 4, 5, 2] : 133.70639
[0, 6, 1, 3, 7, 5, 2, 4] : 137.32423
[0, 6, 1, 3, 7, 5, 4, 2] : 134.26958
[0, 6, 1, 4, 2, 3, 5, 7] : 137.27892
[0, 6, 1, 4, 2, 3, 7, 5] : 125.58999
[0, 6, 1, 4, 2, 5, 3, 7] : 143.7481
[0, 6, 1, 4, 2, 5, 7, 3] : 140.16573
[0, 6, 1, 4, 2, 7, 3, 5] : 123.58828
[0, 6, 1, 4, 2, 7, 5, 3] : 131.69484
